Day 1 (Open),Day 2 (Open),Day 3 (Open),Day 4 (Open),Day 5 (Open),Day 1 (High),Day 2 (High),Day 3 (High),Day 4 (High),Day 5 (High),Day 1 (Low),Day 2 (Low),Day 3 (Low),Day 4 (Low),Day 5 (Low),Day 1 (Close),Day 2 (Close),Day 3 (Close),Day 4 (Close),Day 5 (Close),Day 1 (Volume),Day 2 (Volume),Day 3 (Volume),Day 4 (Volume),Day 5 (Volume),Day 6 (Open),Day 6 (High),Day 6 (Low),Day 6 (Volume),Day 6 (Close)
220.5,222.559998,234.75,230.050003,230.389999,220.800003,238.75,235.5,234.970001,232.889999,218.009995,222,228.029999,227.630005,225.169998,218.429993,231.550003,230.479996,232.449997,226.050003,2427800,11672600,6085400,3936100,3911900,229.940002,231.770004,220.410004,226.029999,5281700
222.559998,234.75,230.050003,230.389999,229.940002,238.75,235.5,234.970001,232.889999,231.770004,222,228.029999,227.630005,225.169998,220.410004,231.550003,230.479996,232.449997,226.050003,226.029999,11672600,6085400,3936100,3911900,5281700,228.179993,234.729996,227.110001,230.509995,4434600
234.75,230.050003,230.389999,229.940002,228.179993,235.5,234.970001,232.889999,231.770004,234.729996,228.029999,227.630005,225.169998,220.410004,227.110001,230.479996,232.449997,226.050003,226.029999,230.509995,6085400,3936100,3911900,5281700,4434600,237.759995,239.5,229.130005,232.949997,5796900
230.050003,230.389999,229.940002,228.179993,237.759995,234.970001,232.889999,231.770004,234.729996,239.5,227.630005,225.169998,220.410004,227.110001,229.130005,232.449997,226.050003,226.029999,230.509995,232.949997,3936100,3911900,5281700,4434600,5796900,234.100006,234.470001,228.199997,230.429993,5270900
230.389999,229.940002,228.179993,237.759995,234.100006,232.889999,231.770004,234.729996,239.5,234.470001,225.169998,220.410004,227.110001,229.130005,228.199997,226.050003,226.029999,230.509995,232.949997,230.429993,3911900,5281700,4434600,5796900,5270900,221,237.479996,220.25,236.800003,9455900
229.940002,228.179993,237.759995,234.100006,221,231.770004,234.729996,239.5,234.470001,237.479996,220.410004,227.110001,229.130005,228.199997,220.25,226.029999,230.509995,232.949997,230.429993,236.800003,5281700,4434600,5796900,5270900,9455900,235.990005,238.410004,233.699997,236.610001,4668200
228.179993,237.759995,234.100006,221,235.990005,234.729996,239.5,234.470001,237.479996,238.410004,227.110001,229.130005,228.199997,220.25,233.699997,230.509995,232.949997,230.429993,236.800003,236.610001,4434600,5796900,5270900,9455900,4668200,236.289993,242.880005,235.309998,239.490005,5672300
237.759995,234.100006,221,235.990005,236.289993,239.5,234.470001,237.479996,238.410004,242.880005,229.130005,228.199997,220.25,233.699997,235.309998,232.949997,230.429993,236.800003,236.610001,239.490005,5796900,5270900,9455900,4668200,5672300,240.110001,246.350006,238.190002,244.740005,6363400
234.100006,221,235.990005,236.289993,240.110001,234.470001,237.479996,238.410004,242.880005,246.350006,228.199997,220.25,233.699997,235.309998,238.190002,230.429993,236.800003,236.610001,239.490005,244.740005,5270900,9455900,4668200,5672300,6363400,247.610001,248.300003,242.25,243.179993,5440200
221,235.990005,236.289993,240.110001,247.610001,237.479996,238.410004,242.880005,246.350006,248.300003,220.25,233.699997,235.309998,238.190002,242.25,236.800003,236.610001,239.490005,244.740005,243.179993,9455900,4668200,5672300,6363400,5440200,244.820007,244.889999,241.25,244.100006,2895900
235.990005,236.289993,240.110001,247.610001,244.820007,238.410004,242.880005,246.350006,248.300003,244.889999,233.699997,235.309998,238.190002,242.25,241.25,236.610001,239.490005,244.740005,243.179993,244.100006,4668200,5672300,6363400,5440200,2895900,243.929993,249.399994,242.5,248.839996,4527600
236.289993,240.110001,247.610001,244.820007,243.929993,242.880005,246.350006,248.300003,244.889999,249.399994,235.309998,238.190002,242.25,241.25,242.5,239.490005,244.740005,243.179993,244.100006,248.839996,5672300,6363400,5440200,2895900,4527600,247,249.899994,246,248.75,3353200
240.110001,247.610001,244.820007,243.929993,247,246.350006,248.300003,244.889999,249.399994,249.899994,238.190002,242.25,241.25,242.5,246,244.740005,243.179993,244.100006,248.839996,248.75,6363400,5440200,2895900,4527600,3353200,248.429993,251,246.149994,247.139999,3674200
247.610001,244.820007,243.929993,247,248.429993,248.300003,244.889999,249.399994,249.899994,251,242.25,241.25,242.5,246,246.149994,243.179993,244.100006,248.839996,248.75,247.139999,5440200,2895900,4527600,3353200,3674200,247.130005,247.740005,241.369995,244.350006,3755600
244.820007,243.929993,247,248.429993,247.130005,244.889999,249.399994,249.899994,251,247.740005,241.25,242.5,246,246.149994,241.369995,244.100006,248.839996,248.75,247.139999,244.350006,2895900,4527600,3353200,3674200,3755600,243.029999,246.619995,242.360001,245.619995,1970600
243.929993,247,248.429993,247.130005,243.029999,249.399994,249.899994,251,247.740005,246.619995,242.5,246,246.149994,241.369995,242.360001,248.839996,248.75,247.139999,244.350006,245.619995,4527600,3353200,3674200,3755600,1970600,245.380005,248.600006,245.009995,247.729996,2223100
247,248.429993,247.130005,243.029999,245.380005,249.899994,251,247.740005,246.619995,248.600006,246,246.149994,241.369995,242.360001,245.009995,248.75,247.139999,244.350006,245.619995,247.729996,3353200,3674200,3755600,1970600,2223100,247.679993,252,246.5,247.460007,3498700
248.429993,247.130005,243.029999,245.380005,247.679993,251,247.740005,246.619995,248.600006,252,246.149994,241.369995,242.360001,245.009995,246.5,247.139999,244.350006,245.619995,247.729996,247.460007,3674200,3755600,1970600,2223100,3498700,248.509995,249.5,245.550003,247.429993,3408200
247.130005,243.029999,245.380005,247.679993,248.509995,247.740005,246.619995,248.600006,252,249.5,241.369995,242.360001,245.009995,246.5,245.550003,244.350006,245.619995,247.729996,247.460007,247.429993,3755600,1970600,2223100,3498700,3408200,247.029999,251.800003,245.050003,251.449997,3647300
243.029999,245.380005,247.679993,248.509995,247.029999,246.619995,248.600006,252,249.5,251.800003,242.360001,245.009995,246.5,245.550003,245.050003,245.619995,247.729996,247.460007,247.429993,251.449997,1970600,2223100,3498700,3408200,3647300,251,252.869995,249.429993,250.800003,3789300
245.380005,247.679993,248.509995,247.029999,251,248.600006,252,249.5,251.800003,252.869995,245.009995,246.5,245.550003,245.050003,249.429993,247.729996,247.460007,247.429993,251.449997,250.800003,2223100,3498700,3408200,3647300,3789300,251.410004,251.600006,247.470001,249.449997,2505100
247.679993,248.509995,247.029999,251,251.410004,252,249.5,251.800003,252.869995,251.600006,246.5,245.550003,245.050003,249.429993,247.470001,247.460007,247.429993,251.449997,250.800003,249.449997,3498700,3408200,3647300,3789300,2505100,248.919998,249.399994,246.300003,248.350006,2134800
248.509995,247.029999,251,251.410004,248.919998,249.5,251.800003,252.869995,251.600006,249.399994,245.550003,245.050003,249.429993,247.470001,246.300003,247.429993,251.449997,250.800003,249.449997,248.350006,3408200,3647300,3789300,2505100,2134800,248.199997,250.720001,247.009995,248.990005,1775500
247.029999,251,251.410004,248.919998,248.199997,251.800003,252.869995,251.600006,249.399994,250.720001,245.050003,249.429993,247.470001,246.300003,247.009995,251.449997,250.800003,249.449997,248.350006,248.990005,3647300,3789300,2505100,2134800,1775500,247.5,249.300003,245.710007,245.919998,2453600
251,251.410004,248.919998,248.199997,247.5,252.869995,251.600006,249.399994,250.720001,249.300003,249.429993,247.470001,246.300003,247.009995,245.710007,250.800003,249.449997,248.350006,248.990005,245.919998,3789300,2505100,2134800,1775500,2453600,246,249.699997,245.679993,249.139999,3022000
251.410004,248.919998,248.199997,247.5,246,251.600006,249.399994,250.720001,249.300003,249.699997,247.470001,246.300003,247.009995,245.710007,245.679993,249.449997,248.350006,248.990005,245.919998,249.139999,2505100,2134800,1775500,2453600,3022000,250.850006,258.75,250.309998,256.290009,5017000
248.919998,248.199997,247.5,246,250.850006,249.399994,250.720001,249.300003,249.699997,258.75,246.300003,247.009995,245.710007,245.679993,250.309998,248.350006,248.990005,245.919998,249.139999,256.290009,2134800,1775500,2453600,3022000,5017000,255.399994,257.73999,254.139999,256,2611100
248.199997,247.5,246,250.850006,255.399994,250.720001,249.300003,249.699997,258.75,257.73999,247.009995,245.710007,245.679993,250.309998,254.139999,248.990005,245.919998,249.139999,256.290009,256,1775500,2453600,3022000,5017000,2611100,251.899994,254,248.5,250.699997,3454500
247.5,246,250.850006,255.399994,251.899994,249.300003,249.699997,258.75,257.73999,254,245.710007,245.679993,250.309998,254.139999,248.5,245.919998,249.139999,256.290009,256,250.699997,2453600,3022000,5017000,2611100,3454500,253.259995,254.369995,250.429993,251.410004,2044100
246,250.850006,255.399994,251.899994,253.259995,249.699997,258.75,257.73999,254,254.369995,245.679993,250.309998,254.139999,248.5,250.429993,249.139999,256.290009,256,250.699997,251.410004,3022000,5017000,2611100,3454500,2044100,250.210007,253.460007,250.210007,250.690002,1422300
250.850006,255.399994,251.899994,253.259995,250.210007,258.75,257.73999,254,254.369995,253.460007,250.309998,254.139999,248.5,250.429993,250.210007,256.290009,256,250.699997,251.410004,250.690002,5017000,2611100,3454500,2044100,1422300,249.699997,251.279999,246.009995,250.380005,2186200
255.399994,251.899994,253.259995,250.210007,249.699997,257.73999,254,254.369995,253.460007,251.279999,254.139999,248.5,250.429993,250.210007,246.009995,256,250.699997,251.410004,250.690002,250.380005,2611100,3454500,2044100,1422300,2186200,250.130005,253.440002,249.100006,253.119995,1984700
251.899994,253.259995,250.210007,249.699997,250.130005,254,254.369995,253.460007,251.279999,253.440002,248.5,250.429993,250.210007,246.009995,249.100006,250.699997,251.410004,250.690002,250.380005,253.119995,3454500,2044100,1422300,2186200,1984700,252.169998,264.359985,252.020004,260.410004,5512900
253.259995,250.210007,249.699997,250.130005,252.169998,254.369995,253.460007,251.279999,253.440002,264.359985,250.429993,250.210007,246.009995,249.100006,252.020004,251.410004,250.690002,250.380005,253.119995,260.410004,2044100,1422300,2186200,1984700,5512900,262,263.459991,260.019989,261.890015,2782700
250.210007,249.699997,250.130005,252.169998,262,253.460007,251.279999,253.440002,264.359985,263.459991,250.210007,246.009995,249.100006,252.020004,260.019989,250.690002,250.380005,253.119995,260.410004,261.890015,1422300,2186200,1984700,5512900,2782700,262.399994,263.799988,260.100006,262.51001,2463000
249.699997,250.130005,252.169998,262,262.399994,251.279999,253.440002,264.359985,263.459991,263.799988,246.009995,249.100006,252.020004,260.019989,260.100006,250.380005,253.119995,260.410004,261.890015,262.51001,2186200,1984700,5512900,2782700,2463000,262.149994,264.399994,255.690002,259.790009,4561100
250.130005,252.169998,262,262.399994,262.149994,253.440002,264.359985,263.459991,263.799988,264.399994,249.100006,252.020004,260.019989,260.100006,255.690002,253.119995,260.410004,261.890015,262.51001,259.790009,1984700,5512900,2782700,2463000,4561100,260.320007,268,258.570007,267.670013,3870800
252.169998,262,262.399994,262.149994,260.320007,264.359985,263.459991,263.799988,264.399994,268,252.020004,260.019989,260.100006,255.690002,258.570007,260.410004,261.890015,262.51001,259.790009,267.670013,5512900,2782700,2463000,4561100,3870800,266.980011,267.350006,263.720001,265.170013,2412300
262,262.399994,262.149994,260.320007,266.980011,263.459991,263.799988,264.399994,268,267.350006,260.019989,260.100006,255.690002,258.570007,263.720001,261.890015,262.51001,259.790009,267.670013,265.170013,2782700,2463000,4561100,3870800,2412300,266.450012,271.410004,265.25,268.790009,2849200
262.399994,262.149994,260.320007,266.980011,266.450012,263.799988,264.399994,268,267.350006,271.410004,260.100006,255.690002,258.570007,263.720001,265.25,262.51001,259.790009,267.670013,265.170013,268.790009,2463000,4561100,3870800,2412300,2849200,268.890015,269.109985,266,267.089996,3838400
262.149994,260.320007,266.980011,266.450012,268.890015,264.399994,268,267.350006,271.410004,269.109985,255.690002,258.570007,263.720001,265.25,266,259.790009,267.670013,265.170013,268.790009,267.089996,4561100,3870800,2412300,2849200,3838400,261.950012,265.950012,260.700012,262.019989,3478900
260.320007,266.980011,266.450012,268.890015,261.950012,268,267.350006,271.410004,269.109985,265.950012,258.570007,263.720001,265.25,266,260.700012,267.670013,265.170013,268.790009,267.089996,262.019989,3870800,2412300,2849200,3838400,3478900,264.799988,270.920013,264,268.26001,3086900
266.980011,266.450012,268.890015,261.950012,264.799988,267.350006,271.410004,269.109985,265.950012,270.920013,263.720001,265.25,266,260.700012,264,265.170013,268.790009,267.089996,262.019989,268.26001,2412300,2849200,3838400,3478900,3086900,271.109985,272.619995,267.850006,269.149994,2101200
266.450012,268.890015,261.950012,264.799988,271.109985,271.410004,269.109985,265.950012,270.920013,272.619995,265.25,266,260.700012,264,267.850006,268.790009,267.089996,262.019989,268.26001,269.149994,2849200,3838400,3478900,3086900,2101200,280.200012,282.450012,273.309998,280.019989,7163900
268.890015,261.950012,264.799988,271.109985,280.200012,269.109985,265.950012,270.920013,272.619995,282.450012,266,260.700012,264,267.850006,273.309998,267.089996,262.019989,268.26001,269.149994,280.019989,3838400,3478900,3086900,2101200,7163900,278.880005,281.690002,276.299988,279.720001,4121900
261.950012,264.799988,271.109985,280.200012,278.880005,265.950012,270.920013,272.619995,282.450012,281.690002,260.700012,264,267.850006,273.309998,276.299988,262.019989,268.26001,269.149994,280.019989,279.720001,3478900,3086900,2101200,7163900,4121900,275,275.200012,260.769989,267.880005,6105100
264.799988,271.109985,280.200012,278.880005,275,270.920013,272.619995,282.450012,281.690002,275.200012,264,267.850006,273.309998,276.299988,260.769989,268.26001,269.149994,280.019989,279.720001,267.880005,3086900,2101200,7163900,4121900,6105100,259.320007,260.799988,254.309998,254.960007,6221100
271.109985,280.200012,278.880005,275,259.320007,272.619995,282.450012,281.690002,275.200012,260.799988,267.850006,273.309998,276.299988,260.769989,254.309998,269.149994,280.019989,279.720001,267.880005,254.960007,2101200,7163900,4121900,6105100,6221100,259.079987,262.950012,256.790009,257.920013,3325100
280.200012,278.880005,275,259.320007,259.079987,282.450012,281.690002,275.200012,260.799988,262.950012,273.309998,276.299988,260.769989,254.309998,256.790009,280.019989,279.720001,267.880005,254.960007,257.920013,7163900,4121900,6105100,6221100,3325100,262.220001,263,257.820007,259.149994,2610900
278.880005,275,259.320007,259.079987,262.220001,281.690002,275.200012,260.799988,262.950012,263,276.299988,260.769989,254.309998,256.790009,257.820007,279.720001,267.880005,254.960007,257.920013,259.149994,4121900,6105100,6221100,3325100,2610900,262.25,262.549988,256.049988,262.160004,2960300
275,259.320007,259.079987,262.220001,262.25,275.200012,260.799988,262.950012,263,262.549988,260.769989,254.309998,256.790009,257.820007,256.049988,267.880005,254.960007,257.920013,259.149994,262.160004,6105100,6221100,3325100,2610900,2960300,262.100006,265.98999,260.51001,265.649994,1907600
259.320007,259.079987,262.220001,262.25,262.100006,260.799988,262.950012,263,262.549988,265.98999,254.309998,256.790009,257.820007,256.049988,260.51001,254.960007,257.920013,259.149994,262.160004,265.649994,6221100,3325100,2610900,2960300,1907600,266.73999,267.48999,262.079987,263.140015,2021600
259.079987,262.220001,262.25,262.100006,266.73999,262.950012,263,262.549988,265.98999,267.48999,256.790009,257.820007,256.049988,260.51001,262.079987,257.920013,259.149994,262.160004,265.649994,263.140015,3325100,2610900,2960300,1907600,2021600,264.220001,267.200012,263.160004,266.679993,1616000
262.220001,262.25,262.100006,266.73999,264.220001,263,262.549988,265.98999,267.48999,267.200012,257.820007,256.049988,260.51001,262.079987,263.160004,259.149994,262.160004,265.649994,263.140015,266.679993,2610900,2960300,1907600,2021600,1616000,272.5,275.540009,268.25,274.660004,5004100
262.25,262.100006,266.73999,264.220001,272.5,262.549988,265.98999,267.48999,267.200012,275.540009,256.049988,260.51001,262.079987,263.160004,268.25,262.160004,265.649994,263.140015,266.679993,274.660004,2960300,1907600,2021600,1616000,5004100,275,286.649994,272.540009,282.26001,4978500
262.100006,266.73999,264.220001,272.5,275,265.98999,267.48999,267.200012,275.540009,286.649994,260.51001,262.079987,263.160004,268.25,272.540009,265.649994,263.140015,266.679993,274.660004,282.26001,1907600,2021600,1616000,5004100,4978500,270.049988,273.5,266.549988,266.769989,6108700
266.73999,264.220001,272.5,275,270.049988,267.48999,267.200012,275.540009,286.649994,273.5,262.079987,263.160004,268.25,272.540009,266.549988,263.140015,266.679993,274.660004,282.26001,266.769989,2021600,1616000,5004100,4978500,6108700,261.269989,269.440002,260.859985,267.869995,3105000
264.220001,272.5,275,270.049988,261.269989,267.200012,275.540009,286.649994,273.5,269.440002,263.160004,268.25,272.540009,266.549988,260.859985,266.679993,274.660004,282.26001,266.769989,267.869995,1616000,5004100,4978500,6108700,3105000,269.649994,269.899994,265.269989,267.200012,2227200
272.5,275,270.049988,261.269989,269.649994,275.540009,286.649994,273.5,269.440002,269.899994,268.25,272.540009,266.549988,260.859985,265.269989,274.660004,282.26001,266.769989,267.869995,267.200012,5004100,4978500,6108700,3105000,2227200,267.380005,271.089996,263.920013,265.410004,2836500
275,270.049988,261.269989,269.649994,267.380005,286.649994,273.5,269.440002,269.899994,271.089996,272.540009,266.549988,260.859985,265.269989,263.920013,282.26001,266.769989,267.869995,267.200012,265.410004,4978500,6108700,3105000,2227200,2836500,262.429993,264.429993,250.789993,253.009995,4694200
270.049988,261.269989,269.649994,267.380005,262.429993,273.5,269.440002,269.899994,271.089996,264.429993,266.549988,260.859985,265.269989,263.920013,250.789993,266.769989,267.869995,267.200012,265.410004,253.009995,6108700,3105000,2227200,2836500,4694200,255.75,265.399994,251.839996,264.820007,3895800
261.269989,269.649994,267.380005,262.429993,255.75,269.440002,269.899994,271.089996,264.429993,265.399994,260.859985,265.269989,263.920013,250.789993,251.839996,267.869995,267.200012,265.410004,253.009995,264.820007,3105000,2227200,2836500,4694200,3895800,264.269989,267.890015,262,263.820007,2790100
269.649994,267.380005,262.429993,255.75,264.269989,269.899994,271.089996,264.429993,265.399994,267.890015,265.269989,263.920013,250.789993,251.839996,262,267.200012,265.410004,253.009995,264.820007,263.820007,2227200,2836500,4694200,3895800,2790100,262.690002,266.940002,262.109985,266.790009,2034600
267.380005,262.429993,255.75,264.269989,262.690002,271.089996,264.429993,265.399994,267.890015,266.940002,263.920013,250.789993,251.839996,262,262.109985,265.410004,253.009995,264.820007,263.820007,266.790009,2836500,4694200,3895800,2790100,2034600,267.600006,269.359985,265.119995,266.149994,2222600
262.429993,255.75,264.269989,262.690002,267.600006,264.429993,265.399994,267.890015,266.940002,269.359985,250.789993,251.839996,262,262.109985,265.119995,253.009995,264.820007,263.820007,266.790009,266.149994,4694200,3895800,2790100,2034600,2222600,266.290009,266.709991,257.070007,259.98999,2553500
255.75,264.269989,262.690002,267.600006,266.290009,265.399994,267.890015,266.940002,269.359985,266.709991,251.839996,262,262.109985,265.119995,257.070007,264.820007,263.820007,266.790009,266.149994,259.98999,3895800,2790100,2034600,2222600,2553500,260.01001,266.720001,258.339996,266.279999,2352500
264.269989,262.690002,267.600006,266.290009,260.01001,267.890015,266.940002,269.359985,266.709991,266.720001,262,262.109985,265.119995,257.070007,258.339996,263.820007,266.790009,266.149994,259.98999,266.279999,2790100,2034600,2222600,2553500,2352500,263.579987,271,260.399994,270.130005,6214300
262.690002,267.600006,266.290009,260.01001,263.579987,266.940002,269.359985,266.709991,266.720001,271,262.109985,265.119995,257.070007,258.339996,260.399994,266.790009,266.149994,259.98999,266.279999,270.130005,2034600,2222600,2553500,2352500,6214300,249.539993,255,236.119995,246.130005,14623800
267.600006,266.290009,260.01001,263.579987,249.539993,269.359985,266.709991,266.720001,271,255,265.119995,257.070007,258.339996,260.399994,236.119995,266.149994,259.98999,266.279999,270.130005,246.130005,2222600,2553500,2352500,6214300,14623800,243.580002,243.729996,238.389999,242.509995,5073400
266.290009,260.01001,263.579987,249.539993,243.580002,266.709991,266.720001,271,255,243.729996,257.070007,258.339996,260.399994,236.119995,238.389999,259.98999,266.279999,270.130005,246.130005,242.509995,2553500,2352500,6214300,14623800,5073400,238.149994,242.970001,236.050003,241.139999,4185900
260.01001,263.579987,249.539993,243.580002,238.149994,266.720001,271,255,243.729996,242.970001,258.339996,260.399994,236.119995,238.389999,236.050003,266.279999,270.130005,246.130005,242.509995,241.139999,2352500,6214300,14623800,5073400,4185900,237.149994,239.300003,234.440002,237.369995,4264900
263.579987,249.539993,243.580002,238.149994,237.149994,271,255,243.729996,242.970001,239.300003,260.399994,236.119995,238.389999,236.050003,234.440002,270.130005,246.130005,242.509995,241.139999,237.369995,6214300,14623800,5073400,4185900,4264900,235,239.770004,232.740005,238.169998,3728000
249.539993,243.580002,238.149994,237.149994,235,255,243.729996,242.970001,239.300003,239.770004,236.119995,238.389999,236.050003,234.440002,232.740005,246.130005,242.509995,241.139999,237.369995,238.169998,14623800,5073400,4185900,4264900,3728000,239.860001,246.479996,239.119995,242.509995,4689200
243.580002,238.149994,237.149994,235,239.860001,243.729996,242.970001,239.300003,239.770004,246.479996,238.389999,236.050003,234.440002,232.740005,239.119995,242.509995,241.139999,237.369995,238.169998,242.509995,5073400,4185900,4264900,3728000,4689200,247.240005,247.929993,241.770004,243.149994,4364800
238.149994,237.149994,235,239.860001,247.240005,242.970001,239.300003,239.770004,246.479996,247.929993,236.050003,234.440002,232.740005,239.119995,241.770004,241.139999,237.369995,238.169998,242.509995,243.149994,4185900,4264900,3728000,4689200,4364800,255.559998,256.589996,250.509995,254.990005,7176700
237.149994,235,239.860001,247.240005,255.559998,239.300003,239.770004,246.479996,247.929993,256.589996,234.440002,232.740005,239.119995,241.770004,250.509995,237.369995,238.169998,242.509995,243.149994,254.990005,4264900,3728000,4689200,4364800,7176700,255.380005,260.950012,253.559998,260.720001,4195000
235,239.860001,247.240005,255.559998,255.380005,239.770004,246.479996,247.929993,256.589996,260.950012,232.740005,239.119995,241.770004,250.509995,253.559998,238.169998,242.509995,243.149994,254.990005,260.720001,3728000,4689200,4364800,7176700,4195000,260.329987,260.649994,255.020004,255.25,3596200
239.860001,247.240005,255.559998,255.380005,260.329987,246.479996,247.929993,256.589996,260.950012,260.649994,239.119995,241.770004,250.509995,253.559998,255.020004,242.509995,243.149994,254.990005,260.720001,255.25,4689200,4364800,7176700,4195000,3596200,252.059998,254.559998,241.899994,242.179993,4905800
247.240005,255.559998,255.380005,260.329987,252.059998,247.929993,256.589996,260.950012,260.649994,254.559998,241.770004,250.509995,253.559998,255.020004,241.899994,243.149994,254.990005,260.720001,255.25,242.179993,4364800,7176700,4195000,3596200,4905800,236,243.800003,230.509995,230.770004,6590200
255.559998,255.380005,260.329987,252.059998,236,256.589996,260.950012,260.649994,254.559998,243.800003,250.509995,253.559998,255.020004,241.899994,230.509995,254.990005,260.720001,255.25,242.179993,230.770004,7176700,4195000,3596200,4905800,6590200,202.789993,231.399994,195,218.869995,9581600
255.380005,260.329987,252.059998,236,202.789993,260.950012,260.649994,254.559998,243.800003,231.399994,253.559998,255.020004,241.899994,230.509995,195,260.720001,255.25,242.179993,230.770004,218.869995,4195000,3596200,4905800,6590200,9581600,230.520004,230.899994,219.119995,220.029999,4327300
260.329987,252.059998,236,202.789993,230.520004,260.649994,254.559998,243.800003,231.399994,230.899994,255.020004,241.899994,230.509995,195,219.119995,255.25,242.179993,230.770004,218.869995,220.029999,3596200,4905800,6590200,9581600,4327300,227.929993,228,215.509995,224.839996,4963000
252.059998,236,202.789993,230.520004,227.929993,254.559998,243.800003,231.399994,230.899994,228,241.899994,230.509995,195,219.119995,215.509995,242.179993,230.770004,218.869995,220.029999,224.839996,4905800,6590200,9581600,4327300,4963000,231,244.75,230.809998,242.990005,7656000
236,202.789993,230.520004,227.929993,231,243.800003,231.399994,230.899994,228,244.75,230.509995,195,219.119995,215.509995,230.809998,230.770004,218.869995,220.029999,224.839996,242.990005,6590200,9581600,4327300,4963000,7656000,241.860001,251.449997,241.570007,248.479996,5513700
202.789993,230.520004,227.929993,231,241.860001,231.399994,230.899994,228,244.75,251.449997,195,219.119995,215.509995,230.809998,241.570007,218.869995,220.029999,224.839996,242.990005,248.479996,9581600,4327300,4963000,7656000,5513700,245.619995,254.949997,245.509995,249.059998,4700200
230.520004,227.929993,231,241.860001,245.619995,230.899994,228,244.75,251.449997,254.949997,219.119995,215.509995,230.809998,241.570007,245.509995,220.029999,224.839996,242.990005,248.479996,249.059998,4327300,4963000,7656000,5513700,4700200,240.339996,246,236.970001,238.630005,5454800
227.929993,231,241.860001,245.619995,240.339996,228,244.75,251.449997,254.949997,246,215.509995,230.809998,241.570007,245.509995,236.970001,224.839996,242.990005,248.479996,249.059998,238.630005,4963000,7656000,5513700,4700200,5454800,245.300003,247.880005,239.779999,247.690002,4629200
231,241.860001,245.619995,240.339996,245.300003,244.75,251.449997,254.949997,246,247.880005,230.809998,241.570007,245.509995,236.970001,239.779999,242.990005,248.479996,249.059998,238.630005,247.690002,7656000,5513700,4700200,5454800,4629200,252.059998,252.080002,245,245.570007,4194800
241.860001,245.619995,240.339996,245.300003,252.059998,251.449997,254.949997,246,247.880005,252.080002,241.570007,245.509995,236.970001,239.779999,245,248.479996,249.059998,238.630005,247.690002,245.570007,5513700,4700200,5454800,4629200,4194800,240.889999,244.089996,238.199997,241.929993,3689200
245.619995,240.339996,245.300003,252.059998,240.889999,254.949997,246,247.880005,252.080002,244.089996,245.509995,236.970001,239.779999,245,238.199997,249.059998,238.630005,247.690002,245.570007,241.929993,4700200,5454800,4629200,4194800,3689200,245.050003,249.160004,244.050003,248.169998,3138200
240.339996,245.300003,252.059998,240.889999,245.050003,246,247.880005,252.080002,244.089996,249.160004,236.970001,239.779999,245,238.199997,244.050003,238.630005,247.690002,245.570007,241.929993,248.169998,5454800,4629200,4194800,3689200,3138200,252.050003,254.25,248.300003,248.910004,3390800
245.300003,252.059998,240.889999,245.050003,252.050003,247.880005,252.080002,244.089996,249.160004,254.25,239.779999,245,238.199997,244.050003,248.300003,247.690002,245.570007,241.929993,248.169998,248.910004,4629200,4194800,3689200,3138200,3390800,247.229996,250.720001,245.330002,248.479996,2709000
252.059998,240.889999,245.050003,252.050003,247.229996,252.080002,244.089996,249.160004,254.25,250.720001,245,238.199997,244.050003,248.300003,245.330002,245.570007,241.929993,248.169998,248.910004,248.479996,4194800,3689200,3138200,3390800,2709000,247.639999,250.240005,244.729996,250.240005,2350800
240.889999,245.050003,252.050003,247.229996,247.639999,244.089996,249.160004,254.25,250.720001,250.240005,238.199997,244.050003,248.300003,245.330002,244.729996,241.929993,248.169998,248.910004,248.479996,250.240005,3689200,3138200,3390800,2709000,2350800,251.100006,254.25,249.669998,253.190002,2890900
245.050003,252.050003,247.229996,247.639999,251.100006,249.160004,254.25,250.720001,250.240005,254.25,244.050003,248.300003,245.330002,244.729996,249.669998,248.169998,248.910004,248.479996,250.240005,253.190002,3138200,3390800,2709000,2350800,2890900,252.75,254.600006,249.5,253.570007,2933500
252.050003,247.229996,247.639999,251.100006,252.75,254.25,250.720001,250.240005,254.25,254.600006,248.300003,245.330002,244.729996,249.669998,249.5,248.910004,248.479996,250.240005,253.190002,253.570007,3390800,2709000,2350800,2890900,2933500,253.039993,262.880005,252.880005,262.25,4417100
247.229996,247.639999,251.100006,252.75,253.039993,250.720001,250.240005,254.25,254.600006,262.880005,245.330002,244.729996,249.669998,249.5,252.880005,248.479996,250.240005,253.190002,253.570007,262.25,2709000,2350800,2890900,2933500,4417100,263.959991,265.5,260.690002,262.070007,3585800
247.639999,251.100006,252.75,253.039993,263.959991,250.240005,254.25,254.600006,262.880005,265.5,244.729996,249.669998,249.5,252.880005,260.690002,250.240005,253.190002,253.570007,262.25,262.070007,2350800,2890900,2933500,4417100,3585800,257.959991,263.820007,257.5,260.619995,3763100
251.100006,252.75,253.039993,263.959991,257.959991,254.25,254.600006,262.880005,265.5,263.820007,249.669998,249.5,252.880005,260.690002,257.5,253.190002,253.570007,262.25,262.070007,260.619995,2890900,2933500,4417100,3585800,3763100,263.980011,271.570007,255.800003,264.200012,6120200
